checklist_id,observation_date
S31437085,2016-09-05
S28705198,2016-04-02
S30296617,2016-06-18
S31437048,2016-09-05
S28129461,2016-03-12
S30646590,2016-07-11
S33202547,2016-12-25
S31628283,2016-09-17
S29395732,2016-05-04
S28672684,2016-04-01
S28497629,2016-03-23
S28407712,2016-03-18
S28043827,2016-03-08
S26753098,2016-01-07
S30556784,2016-07-06
S27263569,2016-02-02
S28492224,2016-03-22
S27177232,2016-01-28
S29148487,2016-04-23
S28436942,2016-03-19
S27976139,2016-03-05
S28948381,2016-04-14
S29071453,2016-04-19
S27021483,2016-01-20
S27703634,2016-02-20
S30815923,2016-07-23
S30067857,2016-06-04
S29300620,2016-04-30
S28553558,2016-03-26
S30706285,2016-07-16
S30613876,2016-07-09
S29813230,2016-05-21
S31080139,2016-08-13
S29959561,2016-05-28
S31834886,2016-10-01
S32690534,2016-11-24
S26910356,2016-01-15
S27235335,2016-01-31
S28492163,2016-03-22
S28630611,2016-03-29
S27207896,2016-01-30
S31798381,2016-09-27
S32236635,2016-10-26
S32136996,2016-10-21
S27292576,2016-02-04
S32255475,2016-10-27
S27246465,2016-02-01
S27906007,2016-03-01
S27755426,2016-02-22
S27021456,2016-01-20
S28023031,2016-03-07
S27776258,2016-02-23
S26800391,2016-01-09
S30470032,2016-06-30
S66256720,2016-12-17
S29850098,2016-05-22
S29671469,2016-05-14
S28240514,2016-03-15
S27976084,2016-03-05
S29148431,2016-04-23
S27786697,2016-02-20
S27373000,2016-02-08
S27354595,2016-02-07
S30487494,2016-07-01
S30340322,2016-06-22
S28021770,2016-03-07
S28919550,2016-04-13
S30762577,2016-07-19
S30353878,2016-06-23
S30117167,2016-06-07
S30741491,2016-07-18
S29854572,2016-05-23
S29750976,2016-05-18
S30327661,2016-06-21
S30593626,2016-07-08
S29709856,2016-05-16
S29875146,2016-05-24
S32030114,2016-10-14
S31325675,2016-08-30
S28377925,2016-03-18
S30430828,2016-06-28
S27825432,2016-02-26
S31063304,2016-08-12
S30881295,2016-07-28
S30844618,2016-07-25
S31989973,2016-10-11
S30051260,2016-06-03
S28091725,2016-03-11
S31044182,2016-08-10
S30804580,2016-07-22
S30800357,2016-07-22
S30777654,2016-07-20
S30867133,2016-07-27
S30840628,2016-07-25
S30792216,2016-07-21
S30893014,2016-07-29
S30870369,2016-07-27
S30788880,2016-07-21
S28196738,2016-03-14
S30442578,2016-06-29
S30758674,2016-07-19
S30121279,2016-06-07
S30666896,2016-07-13
S30694565,2016-07-15
S30468832,2016-06-30
S30540757,2016-07-05
S30555286,2016-07-06
S31066472,2016-08-12
S30544528,2016-07-05
S30585484,2016-07-07
S30578986,2016-07-07
S30227731,2016-06-14
S30745176,2016-07-18
S30253928,2016-06-16
S30566058,2016-07-06
S30102274,2016-06-06
S31030480,2016-08-09
S30106805,2016-06-06
S32032331,2016-10-14
S32017268,2016-10-13
S31806891,2016-09-29
S31672444,2016-09-20
S29256356,2016-04-28
S31792649,2016-09-28
S31588855,2016-09-15
S31588508,2016-09-15
S31701394,2016-09-22
S30055449,2016-06-03
S31254687,2016-08-26
S31541850,2016-09-12
S31685871,2016-09-21
S28777143,2016-04-06
S31602411,2016-09-16
S31490860,2016-09-09
S31542190,2016-09-12
S28772328,2016-04-06
S31490528,2016-09-09
S31686291,2016-09-21
S31779148,2016-09-27
S31779147,2016-09-27
S31714884,2016-09-23
S31763160,2016-09-26
S31714513,2016-09-23
S32414410,2016-11-07
S31656666,2016-09-19
S31115259,2016-08-16
S30597227,2016-07-08
S30856184,2016-07-26
S30268317,2016-06-17
S28756285,2016-04-05
S28233960,2016-03-15
S31672007,2016-09-20
S31558221,2016-09-13
S28249576,2016-03-16
S31762314,2016-09-26
S31127314,2016-08-17
S31575295,2016-09-14
S29400974,2016-05-04
S31208726,2016-08-23
S31236713,2016-08-25
S31340782,2016-08-31
S32533618,2016-11-14
S32997482,2016-12-13
S31446947,2016-09-06
S30774166,2016-07-20
S30247661,2016-06-15
S27793064,2016-02-24
S30878470,2016-07-28
S29860559,2016-05-23
S28027315,2016-03-07
S32309488,2016-10-31
S31195313,2016-08-22
S27956215,2016-03-04
S28046839,2016-03-08
S30465722,2016-06-30
S28813055,2016-04-08
S30314090,2016-06-20
S30654724,2016-07-12
S31309021,2016-08-29
S31558587,2016-09-13
S29919659,2016-05-26
S27809276,2016-02-25
S30370727,2016-06-24
S30267099,2016-06-17
S28881925,2016-04-11
S27407802,2016-02-10
S30041171,2016-06-02
S30367477,2016-06-24
S32235947,2016-10-26
S30212308,2016-06-13
S28261078,2016-03-17
S27442326,2016-02-12
S31222168,2016-08-24
S28229452,2016-03-15
S31478012,2016-09-08
S31017433,2016-08-08
S28737507,2016-04-04
S27776218,2016-02-23
S28158426,2016-03-14
S29349768,2016-05-02
S29790461,2016-05-20
S32562528,2016-11-15
S29702098,2016-05-16
S27262208,2016-02-02
S32577226,2016-11-16
S32602952,2016-11-18
S29756891,2016-05-18
S33145058,2016-12-22
S30207146,2016-06-13
S29776002,2016-05-19
S30417267,2016-06-27
S30427356,2016-06-28
S30149658,2016-06-09
S31040679,2016-08-10
S30439580,2016-06-29
S29094499,2016-04-21
S32430931,2016-11-08
S28501677,2016-03-23
S27372678,2016-02-08
S27682574,2016-02-19
S29261813,2016-04-28
S28760649,2016-04-05
S29055075,2016-04-19
S28790905,2016-04-07
S28671564,2016-04-01
S27665655,2016-02-18
S28064059,2016-03-09
S27920485,2016-03-02
S28518050,2016-03-24
S27925404,2016-03-02
S29795522,2016-05-20
S31101459,2016-08-15
S29191391,2016-04-25
S31806473,2016-09-29
S28616083,2016-03-29
S28900452,2016-04-12
S26854920,2016-01-12
S30237595,2016-06-15
S30141068,2016-06-08
S32251791,2016-10-27
S31973242,2016-10-10
S31886378,2016-10-04
S29880470,2016-05-24
S28647435,2016-03-30
S30010385,2016-05-31
S31900225,2016-10-05
S32676711,2016-11-23
S32589928,2016-11-17
S29235217,2016-04-27
S31868751,2016-10-03
S29418450,2016-05-05
S28795855,2016-04-07
S30255058,2016-06-16
S29061254,2016-04-19
S28935388,2016-04-14
S28602931,2016-03-28
S29751483,2016-05-18
S28638559,2016-03-30
S32095178,2016-10-18
S28677001,2016-04-01
S31868327,2016-10-03
S29440150,2016-05-06
S29395053,2016-05-04
S29379529,2016-05-03
S29218904,2016-04-26
S26838359,2016-01-11
S32109326,2016-10-19
S29038789,2016-04-18
S30678588,2016-07-14
S27245394,2016-02-01
S32263989,2016-10-28
S32791465,2016-11-30
S31914564,2016-10-06
S30037144,2016-06-02
S32350562,2016-11-03
S30005490,2016-05-31
S30889890,2016-07-29
S32362123,2016-11-04
S29908636,2016-05-25
S30344740,2016-06-22
S32184969,2016-10-24
S28496729,2016-03-23
S32323274,2016-11-01
S31890330,2016-10-04
S28940097,2016-04-14
S30272386,2016-06-17
S29075057,2016-04-20
S29027128,2016-04-18
S32136205,2016-10-21
S32456276,2016-11-10
S32469694,2016-11-11
S27310550,2016-02-05
S28074631,2016-03-10
S28876283,2016-04-11
S28097036,2016-03-11
S27920852,2016-03-02
S28075606,2016-03-10
S32916809,2016-12-08
S29915002,2016-05-26
S30478015,2016-07-01
S31447299,2016-09-06
S27939287,2016-03-03
S27754258,2016-02-22
S29896921,2016-05-25
S30657851,2016-07-12
S28265585,2016-03-17
S30024145,2016-06-01
S30146108,2016-06-09
S28654619,2016-03-31
S30357489,2016-06-23
S30006077,2016-05-31
S27300061,2016-02-04
S28480695,2016-03-22
S30481435,2016-07-01
S28513358,2016-03-24
S28244964,2016-03-16
S33093783,2016-12-19
S33026772,2016-12-15
S30241245,2016-06-15
S28245471,2016-03-16
S28462346,2016-03-21
S26768209,2016-01-08
S28467462,2016-03-21
S28620745,2016-03-29
S32080727,2016-10-17
S31355552,2016-09-01
S28597345,2016-03-28
S32020583,2016-10-13
S32003745,2016-10-12
S29896316,2016-05-25
S28640677,2016-03-30
S28041266,2016-03-08
S31575630,2016-09-14
S31899859,2016-10-05
S31914136,2016-10-06
S30857522,2016-07-26
S30331308,2016-06-21
S32903192,2016-12-07
S31917984,2016-10-06
S28914292,2016-04-13
S30131573,2016-06-08
S33110883,2016-12-20
S29220766,2016-04-26
S26886972,2016-01-14
S30025776,2016-06-01
S32663530,2016-11-22
S29275575,2016-04-29
S28743331,2016-04-04
S29902843,2016-05-25
S28537403,2016-03-25
S29434327,2016-05-06
S32649799,2016-11-21
S31904015,2016-10-05
S28895818,2016-04-12
S31461398,2016-09-07
S31792285,2016-09-28
S29240570,2016-04-27
S31886004,2016-10-04
S29357027,2016-05-02
S30412287,2016-06-27
S28091711,2016-03-11
S29373353,2016-05-03
S31701764,2016-09-22
S28659571,2016-03-31
S28485027,2016-03-22
S30669862,2016-07-13
S28058962,2016-03-09
S28807761,2016-04-08
S27904992,2016-03-01
S32336520,2016-11-02
S30690955,2016-07-15
S28956750,2016-04-15
S30223368,2016-06-14
S28058979,2016-03-09
S28043797,2016-03-08
S27966697,2016-03-04
S28590011,2016-03-27
S28414710,2016-03-18
S28069936,2016-03-09
S28064624,2016-03-09
S28131545,2016-03-12
S28104505,2016-03-11
S31835534,2016-10-01
S27853081,2016-02-27
S33062537,2016-12-17
S32377352,2016-11-05
S29812854,2016-05-21
S28222041,2016-03-14
S27706386,2016-02-20
S29330725,2016-05-01
S27966931,2016-03-04
S29951389,2016-05-28
S31544260,2016-09-12
S32431422,2016-11-08
S27453740,2016-02-12
S28448489,2016-03-20
S31270369,2016-08-27
S27995372,2016-03-06
S27263450,2016-02-02
S32805961,2016-12-01
S32569117,2016-11-15
S31973765,2016-10-10
S26923236,2016-01-16
S31161919,2016-08-20
S28958925,2016-04-15
S31084247,2016-08-13
S29855650,2016-05-23
S29171238,2016-04-24
S29838537,2016-05-22
S29638439,2016-05-14
S28553645,2016-03-26
S28487298,2016-03-22
S26764180,2016-01-07
S29801332,2016-05-20
S31269527,2016-08-27
S32051259,2016-10-15
S32407355,2016-11-06
S32384048,2016-11-05
S29629040,2016-05-14
S29629725,2016-05-14
S27696950,2016-02-19
S29259502,2016-04-25
S27204934,2016-01-30
S26678022,2016-01-04
S26935870,2016-01-16
S29576180,2016-05-11
S38979056,2016-11-04
S29895899,2016-05-25
S31209800,2016-08-23
S29916253,2016-05-26
S27102361,2016-01-24
S27485868,2016-02-13
S27483049,2016-01-16
S32946260,2016-12-10
S27859144,2016-02-27
S27483355,2016-01-22
S32946534,2016-05-23
S32946590,2016-04-18
S28239266,2016-03-13
S32946326,2016-12-06
S27866790,2016-02-28
S27483531,2016-01-23
S28239308,2016-03-14
S32946446,2016-12-03
S28239349,2016-03-15
S28239213,2016-03-08
S27725060,2016-02-21
S26610647,2016-01-02
S27483728,2016-01-31
S32946477,2016-11-27
S27859125,2016-02-27
S28239245,2016-03-10
S32996885,2016-12-11
S32946372,2016-12-03
S27575968,2016-02-15
S32996863,2016-12-12
S27483619,2016-01-24
S27530163,2016-02-14
S27530392,2016-02-14
S32082410,2016-10-17
S30972595,2016-08-04
S30397264,2016-06-26
S29688555,2016-05-15
S29575931,2016-05-11
S29549381,2016-05-10
S29651473,2016-05-14
S32046347,2016-10-15
S29627814,2016-05-14
S29644462,2016-05-14
S29119572,2016-04-22
S29094725,2016-04-21
S28937127,2016-04-14
S28963606,2016-04-15
S29039405,2016-04-18
S29080071,2016-04-20
S29261892,2016-04-28
S28636081,2016-03-30
S28776975,2016-04-06
S28715178,2016-04-03
S28814753,2016-04-08
S28639180,2016-03-30
S31871182,2016-10-03
S28265296,2016-03-17
S27849013,2016-02-27
S27910471,2016-03-01
S27831351,2016-02-26
S27538350,2016-02-14
S27473928,2016-02-13
S27526910,2016-02-14
S27622273,2016-02-16
S27649626,2016-02-17
S27726985,2016-02-21
S32059439,2016-10-16
S32007846,2016-10-12
S31928299,2016-10-07
S27702729,2016-02-20
S32112602,2016-10-19
S32354075,2016-11-03
S32339834,2016-11-02
S32362229,2016-11-04
S32033000,2016-10-14
S31823047,2016-09-30
S31989480,2016-10-11
S32931101,2016-12-09
S32185481,2016-10-24
S32265810,2016-10-28
S32294690,2016-10-30
S32330225,2016-11-01
S32239666,2016-10-26
S32276757,2016-10-29
S32167009,2016-10-23
S27455406,2016-02-12
S27411557,2016-02-10
S27333242,2016-02-06
S27422804,2016-02-11
S27282628,2016-02-03
S27378273,2016-02-08
S27399727,2016-02-09
S27296589,2016-02-04
S32624409,2016-11-14
S32624648,2016-11-15
S27412803,2016-02-10
S32624355,2016-11-16
S27313033,2016-02-05
S27355404,2016-02-07
S32649612,2016-11-21
S32257131,2016-10-27
S31223232,2016-08-24
S33111291,2016-12-20
S33145798,2016-12-22
S33094743,2016-12-19
S33160996,2016-12-23
S32930673,2016-12-09
S33127829,2016-12-21
S31448934,2016-09-06
S31264004,2016-08-26
S31462637,2016-09-06
S31536146,2016-09-11
S31543605,2016-09-12
S31255467,2016-08-26
S31332875,2016-08-30
S31430437,2016-09-05
S31394173,2016-09-03
S31728338,2016-09-24
S31558250,2016-09-13
S32225818,2016-10-25
S31559345,2016-09-13
S31559964,2016-09-13
S31825711,2016-09-30
S32026349,2016-10-13
S29790865,2016-05-20
S32136403,2016-10-21
S31780083,2016-09-27
S31810957,2016-09-29
S31870735,2016-10-03
S30789886,2016-07-21
S30788839,2016-07-21
S28548839,2016-03-26
S27292112,2016-02-04
S32221234,2016-10-25
S28638614,2016-03-30
S30856199,2016-07-26
S30267137,2016-06-17
S29418479,2016-05-05
S27277097,2016-02-03
S27726957,2016-02-21
S28548777,2016-03-26
S30131145,2016-06-08
S29001832,2016-04-17
S29854453,2016-05-23
S29032669,2016-04-18
S29033567,2016-04-18
S29984621,2016-05-30
S29751458,2016-05-18
S32534207,2016-11-14
S27095055,2016-01-24
S30613607,2016-07-08
S27078493,2016-01-23
S29611801,2016-05-13
S29752729,2016-05-18
S31618331,2016-09-12
S26791616,2016-01-09
S30067942,2016-06-04
S27711371,2016-02-20
S29907184,2016-05-25
S27021314,2016-01-20
S27621706,2016-02-15
S29834303,2016-05-22
S27094011,2016-01-24
S32362156,2016-11-04
S27231007,2016-01-31
S27071369,2016-01-23
S26999692,2016-01-19
S26905779,2016-01-15
S29493955,2016-05-08
S27724189,2016-02-21
S32343262,2016-11-02
S29808689,2016-05-21
S29672494,2016-05-15
S29614182,2016-05-13
S29097177,2016-04-21
S30317427,2016-06-20
S30317457,2016-06-20
S30317814,2016-06-20
S30327719,2016-06-20
S30316793,2016-06-20
S30316828,2016-06-20
S30316866,2016-06-20
S30316887,2016-06-20
S30316921,2016-06-20
S30316980,2016-06-20
S30317036,2016-06-20
S30317071,2016-06-20
S30317112,2016-06-20
S30317171,2016-06-20
S30317502,2016-06-20
S30317561,2016-06-20
S30317628,2016-06-20
S30317696,2016-06-20
S30317891,2016-06-20
S30317905,2016-06-20
S30317935,2016-06-20
S30318000,2016-06-20
S30318048,2016-06-20
S30327665,2016-06-20
S30327708,2016-06-20
S30327745,2016-06-20
S30327787,2016-06-20
S30327846,2016-06-20
S30327858,2016-06-20
S29655402,2016-05-14
S27849181,2016-02-27
S27692244,2016-02-19
S28948095,2016-04-14
S27866408,2016-02-28
S28249679,2016-03-16
S27707698,2016-02-20
S29827004,2016-05-21
S32300166,2016-10-30
S32681317,2016-11-23
S27041080,2016-01-20
S30796493,2016-07-21
S31231725,2016-08-24
S30260666,2016-06-16
S27121327,2016-01-25
S31051064,2016-08-10
S32616432,2016-11-18
S32813187,2016-12-01
S30477413,2016-07-01
S32662869,2016-11-21
S31249739,2016-08-25
S32571335,2016-11-15
S30435564,2016-06-28
S28906745,2016-04-12
S29813348,2016-05-21
S32448383,2016-11-09
S31080119,2016-08-13
S31126785,2016-08-16
S29769525,2016-05-18
S32584806,2016-11-16
S30849830,2016-07-25
S30206197,2016-06-13
S30251322,2016-06-16
S32472226,2016-11-10
S28945707,2016-04-14
S30465253,2016-06-30
S30154184,2016-06-09
S32595661,2016-11-17
S27317190,2016-02-05
S30247690,2016-06-15
S32996604,2016-12-12
S31613222,2016-09-16
S29269018,2016-04-28
S33014715,2016-12-13
S30613862,2016-07-09
S32945836,2016-12-10
S30216632,2016-06-13
S32823858,2016-12-02
S30067833,2016-06-04
S27283944,2016-02-03
S27470651,2016-02-12
S32772159,2016-11-28
S30809458,2016-07-22
S31833348,2016-09-30
S32011793,2016-10-12
S29387183,2016-05-03
S32158754,2016-10-22
S27005502,2016-01-19
S26791724,2016-01-09
S31909191,2016-10-05
S31672004,2016-09-20
S31815860,2016-09-29
S31467832,2016-09-07
S26924922,2016-01-16
S29798451,2016-05-20
S26757917,2016-01-07
S32561815,2016-11-14
S31677893,2016-09-20
S32425079,2016-11-07
S31597199,2016-09-15
S26774528,2016-01-08
S28100759,2016-03-11
S32502019,2016-11-11
S32786545,2016-11-29
S29227722,2016-04-26
S30319980,2016-06-20
S30614013,2016-07-09
S31935169,2016-10-07
S29959534,2016-05-28
S31923137,2016-10-06
S30222806,2016-06-14
S31454289,2016-09-06
S32003766,2016-10-11
S32323300,2016-10-31
S28747748,2016-04-04
S26739175,2016-01-06
S26844972,2016-01-11
S31550991,2016-09-12
S31788168,2016-09-27
S30264735,2016-06-17
S31364191,2016-09-01
S31146027,2016-08-18
S28965477,2016-04-15
S31880741,2016-10-03
S27814970,2016-02-25
S30367005,2016-06-24
S31989990,2016-10-10
S29112474,2016-04-21
S26877388,2016-01-13
S30593211,2016-07-08
S32103552,2016-10-18
S31138110,2016-08-17
S32330954,2016-11-01
S31217565,2016-08-23
S30662442,2016-07-12
S32355578,2016-11-03
S31263583,2016-08-26
S29300477,2016-04-30
S30487562,2016-07-01
S31111459,2016-08-15
S30699768,2016-07-15
S30816019,2016-07-23
S31667582,2016-09-19
S30897603,2016-07-29
S30706046,2016-07-16
S31026803,2016-08-08
S30477417,2016-06-30
S30549566,2016-07-05
S30568441,2016-07-06
S30411613,2016-06-27
S29288756,2016-04-29
S30887008,2016-07-28
S30706402,2016-07-16
S30752003,2016-07-18
S30685963,2016-07-14
S29921717,2016-05-26
S30554894,2016-07-06
S30590170,2016-07-07
S30461292,2016-06-29
S31334525,2016-08-30
S30578528,2016-07-07
S30421428,2016-06-27
S31568072,2016-09-13
S30783116,2016-07-20
S32269114,2016-10-28
S29243612,2016-04-27
S31584102,2016-09-14
S32037654,2016-10-14
S30030901,2016-06-01
S31710475,2016-09-22
S31801927,2016-09-28
S31722605,2016-09-23
S27159485,2016-01-27
S28503922,2016-03-23
S29123035,2016-04-22
S26609865,2016-01-02
S30605065,2016-07-08
S32023814,2016-10-13
S30675183,2016-07-13
S26905204,2016-01-14
S30773859,2016-07-20
S30130987,2016-06-08
S31204817,2016-08-22
S30057602,2016-06-03
S29065139,2016-04-19
S32243118,2016-10-26
S32439171,2016-11-08
S30799765,2016-07-22
S28086877,2016-03-10
S28420148,2016-03-18
S27948138,2016-03-03
S27915924,2016-03-01
S27934740,2016-03-02
S28052311,2016-03-08
S27802588,2016-02-24
S27672614,2016-02-18
S27766770,2016-02-22
S28802119,2016-04-07
S27689829,2016-02-19
S27703864,2016-02-20
S28780157,2016-04-06
S27271835,2016-02-02
S27385269,2016-02-08
S28486981,2016-03-22
S28228776,2016-03-14
S28537465,2016-03-25
S28254726,2016-03-16
S27963633,2016-03-04
S28030724,2016-03-07
S28469330,2016-03-21
S28069347,2016-03-09
S28372919,2016-03-17
S28523542,2016-03-24
S28819715,2016-04-08
S28624452,2016-03-29
S28684104,2016-04-01
S27437450,2016-02-11
S27134513,2016-01-26
S27253017,2016-02-01
S28764046,2016-04-05
S28605986,2016-03-28
S27413245,2016-02-10
S28884489,2016-04-11
S28927013,2016-04-13
S29360143,2016-05-02
S30426890,2016-06-28
S29895646,2016-05-25
S29778432,2016-05-19
S30769015,2016-07-19
S30340314,2016-06-22
S29813182,2016-05-21
S30013379,2016-05-31
S29774269,2016-05-19
S30020920,2016-06-01
S30004704,2016-05-31
S29908695,2016-05-25
S30439130,2016-06-29
S29874334,2016-05-24
S29959650,2016-05-28
S30313504,2016-06-20
S29718881,2016-05-16
S30335917,2016-06-21
S30116627,2016-06-06
S29407923,2016-05-04
S30353315,2016-06-23
S30363374,2016-06-23
S30236770,2016-06-15
S30376429,2016-06-24
S30145508,2016-06-09
S30050669,2016-06-03
S30036538,2016-06-02
S30126409,2016-06-07
S30068041,2016-06-04
S30349551,2016-06-22
S30327063,2016-06-21
S32366093,2016-11-04
S30654242,2016-07-12
S31080060,2016-08-12
S30229747,2016-06-14
S29083589,2016-04-20
S32276812,2016-10-29
S30141124,2016-06-08
S33101943,2016-12-19
S29867297,2016-05-23
S32117476,2016-10-19
S32263489,2016-10-27
S29914154,2016-05-26
S30101635,2016-06-06
S29885658,2016-05-24
S30046216,2016-06-02
S31037039,2016-08-09
S30116618,2016-06-07
S30690971,2016-07-15
S29443360,2016-05-06
S28238681,2016-03-15
S30874865,2016-07-27
S29207461,2016-04-25
S27781240,2016-02-23
S30980841,2016-08-05
S28129527,2016-03-12
S30297102,2016-06-18
S32845317,2016-12-03
S28705974,2016-04-02
S27853060,2016-02-27
S30897683,2016-07-29
S28705942,2016-04-02
S31231701,2016-08-24
S29339891,2016-05-01
S30897711,2016-07-29
S28129509,2016-03-12
S29960046,2016-05-28
S31095052,2016-08-14
S28840696,2016-04-09
S28128518,2016-03-12
S29339824,2016-05-01
S33065803,2016-12-17
S30297089,2016-06-18
S27743361,2016-02-21
S28253279,2016-03-16
S29567478,2016-05-11
S28608067,2016-03-28
S27386402,2016-01-03
S27052752,2016-01-22
S28665683,2016-03-31
S29181877,2016-04-24
S29203549,2016-04-25
S27214954,2016-01-28
S26575930,2016-01-01
S26576221,2016-01-01
S26643592,2016-01-03
S26643914,2016-01-03
S26616270,2016-01-02
S30958685,2016-07-10
S29605883,2016-05-13
S26789204,2016-01-09
S26837525,2016-01-10
S27977181,2016-02-29
S28440031,2016-03-14
S26660168,2016-01-03
S28439744,2016-03-08
S32851834,2016-05-09
S32850287,2016-04-28
S32850397,2016-04-29
S32851436,2016-05-02
S32852233,2016-05-10
S27379841,2016-02-08
S32851615,2016-05-04
S27379861,2016-02-03
S32851792,2016-05-08
S28439705,2016-03-07
S27977318,2016-03-01
S26975424,2016-01-18
S26978380,2016-01-18
S26978440,2016-01-18
S26978593,2016-01-18
S26978807,2016-01-18
S26764144,2016-01-07
S31801955,2016-09-28
S31935186,2016-10-07
S27963657,2016-03-04
S31231741,2016-08-24
S31146042,2016-08-18
S26905214,2016-01-14
S28052330,2016-03-08
S31454311,2016-09-06
S28503979,2016-03-23
S27915936,2016-03-01
S31051070,2016-08-10
S32011815,2016-10-12
S29083641,2016-04-20
S28927036,2016-04-13
S32996605,2016-12-12
S32502045,2016-11-11
S28228780,2016-03-14
S32561817,2016-11-14
S31316970,2016-08-29
S31815880,2016-09-29
S32571358,2016-11-15
S32813198,2016-12-01
S31263622,2016-08-26
S30229805,2016-06-14
S27672672,2016-02-18
S31364223,2016-09-01
S31833358,2016-09-30
S32616438,2016-11-18
S27191670,2016-01-29
S28100778,2016-03-11
S32243145,2016-10-26
S29123078,2016-04-22
S27271859,2016-02-02
S31126794,2016-08-16
S32023850,2016-10-13
S32269134,2016-10-28
S31613241,2016-09-16
S31895143,2016-10-04
S32117505,2016-10-19
S31909204,2016-10-05
S32089285,2016-10-17
